,iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,population_density
0,AFG,Asia,Afghanistan,31.12.2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
1,AFG,Asia,Afghanistan,01.01.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
2,AFG,Asia,Afghanistan,02.01.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
3,AFG,Asia,Afghanistan,03.01.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
4,AFG,Asia,Afghanistan,04.01.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
5,AFG,Asia,Afghanistan,05.01.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
6,AFG,Asia,Afghanistan,06.01.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
7,AFG,Asia,Afghanistan,07.01.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
8,AFG,Asia,Afghanistan,08.01.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
9,AFG,Asia,Afghanistan,09.01.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
10,AFG,Asia,Afghanistan,10.01.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
11,AFG,Asia,Afghanistan,11.01.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
12,AFG,Asia,Afghanistan,12.01.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
13,AFG,Asia,Afghanistan,13.01.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
14,AFG,Asia,Afghanistan,14.01.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
15,AFG,Asia,Afghanistan,15.01.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
16,AFG,Asia,Afghanistan,16.01.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
17,AFG,Asia,Afghanistan,17.01.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
18,AFG,Asia,Afghanistan,18.01.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
19,AFG,Asia,Afghanistan,19.01.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
20,AFG,Asia,Afghanistan,20.01.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
21,AFG,Asia,Afghanistan,21.01.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
22,AFG,Asia,Afghanistan,22.01.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
23,AFG,Asia,Afghanistan,23.01.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
24,AFG,Asia,Afghanistan,24.01.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
25,AFG,Asia,Afghanistan,25.01.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
26,AFG,Asia,Afghanistan,26.01.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
27,AFG,Asia,Afghanistan,27.01.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
28,AFG,Asia,Afghanistan,28.01.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
29,AFG,Asia,Afghanistan,29.01.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
30,AFG,Asia,Afghanistan,30.01.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
31,AFG,Asia,Afghanistan,31.01.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
32,AFG,Asia,Afghanistan,01.02.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
33,AFG,Asia,Afghanistan,02.02.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
34,AFG,Asia,Afghanistan,03.02.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
35,AFG,Asia,Afghanistan,04.02.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
36,AFG,Asia,Afghanistan,05.02.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
37,AFG,Asia,Afghanistan,06.02.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
38,AFG,Asia,Afghanistan,07.02.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
39,AFG,Asia,Afghanistan,08.02.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
40,AFG,Asia,Afghanistan,09.02.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
41,AFG,Asia,Afghanistan,10.02.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
42,AFG,Asia,Afghanistan,11.02.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
43,AFG,Asia,Afghanistan,12.02.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
44,AFG,Asia,Afghanistan,13.02.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
45,AFG,Asia,Afghanistan,14.02.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
46,AFG,Asia,Afghanistan,15.02.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
47,AFG,Asia,Afghanistan,16.02.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
48,AFG,Asia,Afghanistan,17.02.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
49,AFG,Asia,Afghanistan,18.02.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
50,AFG,Asia,Afghanistan,19.02.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
51,AFG,Asia,Afghanistan,20.02.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
52,AFG,Asia,Afghanistan,21.02.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
53,AFG,Asia,Afghanistan,22.02.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
54,AFG,Asia,Afghanistan,23.02.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
55,AFG,Asia,Afghanistan,24.02.2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.422
56,AFG,Asia,Afghanistan,25.02.2020,1.0,1.0,0.0,0.0,0.026000000000000002,0.026000000000000002,0.0,0.0,54.422
57,AFG,Asia,Afghanistan,26.02.2020,1.0,0.0,0.0,0.0,0.026000000000000002,0.0,0.0,0.0,54.422
58,AFG,Asia,Afghanistan,27.02.2020,1.0,0.0,0.0,0.0,0.026000000000000002,0.0,0.0,0.0,54.422
59,AFG,Asia,Afghanistan,28.02.2020,1.0,0.0,0.0,0.0,0.026000000000000002,0.0,0.0,0.0,54.422
60,AFG,Asia,Afghanistan,29.02.2020,1.0,0.0,0.0,0.0,0.026000000000000002,0.0,0.0,0.0,54.422
61,AFG,Asia,Afghanistan,01.03.2020,1.0,0.0,0.0,0.0,0.026000000000000002,0.0,0.0,0.0,54.422
62,AFG,Asia,Afghanistan,02.03.2020,1.0,0.0,0.0,0.0,0.026000000000000002,0.0,0.0,0.0,54.422
63,AFG,Asia,Afghanistan,08.03.2020,4.0,3.0,0.0,0.0,0.10300000000000001,0.077,0.0,0.0,54.422
64,AFG,Asia,Afghanistan,11.03.2020,7.0,3.0,0.0,0.0,0.18,0.077,0.0,0.0,54.422
65,AFG,Asia,Afghanistan,15.03.2020,10.0,3.0,0.0,0.0,0.257,0.077,0.0,0.0,54.422
66,AFG,Asia,Afghanistan,16.03.2020,16.0,6.0,0.0,0.0,0.41100000000000003,0.154,0.0,0.0,54.422
67,AFG,Asia,Afghanistan,17.03.2020,21.0,5.0,0.0,0.0,0.539,0.128,0.0,0.0,54.422
68,AFG,Asia,Afghanistan,18.03.2020,22.0,1.0,0.0,0.0,0.565,0.026000000000000002,0.0,0.0,54.422
69,AFG,Asia,Afghanistan,19.03.2020,22.0,0.0,0.0,0.0,0.565,0.0,0.0,0.0,54.422
70,AFG,Asia,Afghanistan,20.03.2020,22.0,0.0,0.0,0.0,0.565,0.0,0.0,0.0,54.422
71,AFG,Asia,Afghanistan,21.03.2020,24.0,2.0,0.0,0.0,0.617,0.051,0.0,0.0,54.422
72,AFG,Asia,Afghanistan,22.03.2020,24.0,0.0,0.0,0.0,0.617,0.0,0.0,0.0,54.422
73,AFG,Asia,Afghanistan,23.03.2020,34.0,10.0,0.0,0.0,0.873,0.257,0.0,0.0,54.422
74,AFG,Asia,Afghanistan,24.03.2020,40.0,6.0,1.0,1.0,1.028,0.154,0.026000000000000002,0.026000000000000002,54.422
75,AFG,Asia,Afghanistan,25.03.2020,42.0,2.0,1.0,0.0,1.079,0.051,0.026000000000000002,0.0,54.422
76,AFG,Asia,Afghanistan,26.03.2020,75.0,33.0,1.0,0.0,1.9269999999999998,0.848,0.026000000000000002,0.0,54.422
77,AFG,Asia,Afghanistan,27.03.2020,75.0,0.0,1.0,0.0,1.9269999999999998,0.0,0.026000000000000002,0.0,54.422
78,AFG,Asia,Afghanistan,28.03.2020,91.0,16.0,2.0,1.0,2.338,0.41100000000000003,0.051,0.026000000000000002,54.422
79,AFG,Asia,Afghanistan,29.03.2020,106.0,15.0,3.0,1.0,2.7230000000000003,0.385,0.077,0.026000000000000002,54.422
80,AFG,Asia,Afghanistan,30.03.2020,114.0,8.0,4.0,1.0,2.928,0.20600000000000002,0.10300000000000001,0.026000000000000002,54.422
81,AFG,Asia,Afghanistan,31.03.2020,141.0,27.0,4.0,0.0,3.622,0.6940000000000001,0.10300000000000001,0.0,54.422
82,AFG,Asia,Afghanistan,01.04.2020,166.0,25.0,4.0,0.0,4.263999999999999,0.642,0.10300000000000001,0.0,54.422
83,AFG,Asia,Afghanistan,02.04.2020,192.0,26.0,4.0,0.0,4.9319999999999995,0.6679999999999999,0.10300000000000001,0.0,54.422
84,AFG,Asia,Afghanistan,03.04.2020,235.0,43.0,4.0,0.0,6.037000000000001,1.105,0.10300000000000001,0.0,54.422
85,AFG,Asia,Afghanistan,04.04.2020,235.0,0.0,4.0,0.0,6.037000000000001,0.0,0.10300000000000001,0.0,54.422
86,AFG,Asia,Afghanistan,05.04.2020,270.0,35.0,5.0,1.0,6.936,0.899,0.128,0.026000000000000002,54.422
87,AFG,Asia,Afghanistan,06.04.2020,299.0,29.0,7.0,2.0,7.681,0.745,0.18,0.051,54.422
88,AFG,Asia,Afghanistan,07.04.2020,337.0,38.0,7.0,0.0,8.657,0.976,0.18,0.0,54.422
89,AFG,Asia,Afghanistan,08.04.2020,367.0,30.0,11.0,4.0,9.427999999999999,0.7709999999999999,0.28300000000000003,0.10300000000000001,54.422
90,AFG,Asia,Afghanistan,09.04.2020,423.0,56.0,14.0,3.0,10.866,1.439,0.36,0.077,54.422
91,AFG,Asia,Afghanistan,10.04.2020,484.0,61.0,15.0,1.0,12.433,1.567,0.385,0.026000000000000002,54.422
92,AFG,Asia,Afghanistan,11.04.2020,521.0,37.0,15.0,0.0,13.384,0.95,0.385,0.0,54.422
93,AFG,Asia,Afghanistan,12.04.2020,555.0,34.0,18.0,3.0,14.257,0.873,0.462,0.077,54.422
94,AFG,Asia,Afghanistan,13.04.2020,607.0,52.0,18.0,0.0,15.593,1.3359999999999999,0.462,0.0,54.422
95,AFG,Asia,Afghanistan,14.04.2020,665.0,58.0,21.0,3.0,17.083,1.49,0.539,0.077,54.422
96,AFG,Asia,Afghanistan,15.04.2020,714.0,49.0,23.0,2.0,18.340999999999998,1.2590000000000001,0.591,0.051,54.422
97,AFG,Asia,Afghanistan,16.04.2020,784.0,70.0,25.0,2.0,20.14,1.798,0.642,0.051,54.422
98,AFG,Asia,Afghanistan,17.04.2020,794.0,10.0,29.0,4.0,20.396,0.257,0.745,0.10300000000000001,54.422
99,AFG,Asia,Afghanistan,18.04.2020,845.0,51.0,30.0,1.0,21.706999999999997,1.31,0.7709999999999999,0.026000000000000002,54.422
100,AFG,Asia,Afghanistan,19.04.2020,908.0,63.0,30.0,0.0,23.325,1.618,0.7709999999999999,0.0,54.422
101,AFG,Asia,Afghanistan,20.04.2020,996.0,88.0,33.0,3.0,25.585,2.261,0.848,0.077,54.422
102,AFG,Asia,Afghanistan,21.04.2020,1031.0,35.0,35.0,2.0,26.485,0.899,0.899,0.051,54.422
103,AFG,Asia,Afghanistan,22.04.2020,1092.0,61.0,36.0,1.0,28.052,1.567,0.925,0.026000000000000002,54.422
104,AFG,Asia,Afghanistan,23.04.2020,1176.0,84.0,40.0,4.0,30.209,2.158,1.028,0.10300000000000001,54.422
105,AFG,Asia,Afghanistan,24.04.2020,1281.0,105.0,42.0,2.0,32.907,2.697,1.079,0.051,54.422
106,AFG,Asia,Afghanistan,25.04.2020,1351.0,70.0,43.0,1.0,34.705,1.798,1.105,0.026000000000000002,54.422
107,AFG,Asia,Afghanistan,26.04.2020,1463.0,112.0,47.0,4.0,37.582,2.877,1.207,0.10300000000000001,54.422
108,AFG,Asia,Afghanistan,27.04.2020,1531.0,68.0,57.0,10.0,39.329,1.7469999999999999,1.464,0.257,54.422
109,AFG,Asia,Afghanistan,28.04.2020,1703.0,172.0,57.0,0.0,43.747,4.418,1.464,0.0,54.422
110,AFG,Asia,Afghanistan,29.04.2020,1827.0,124.0,60.0,3.0,46.931999999999995,3.185,1.541,0.077,54.422
111,AFG,Asia,Afghanistan,30.04.2020,1949.0,122.0,60.0,0.0,50.066,3.134,1.541,0.0,54.422
112,AFG,Asia,Afghanistan,01.05.2020,2171.0,222.0,64.0,4.0,55.769,5.702999999999999,1.6440000000000001,0.10300000000000001,54.422
113,AFG,Asia,Afghanistan,02.05.2020,2335.0,164.0,68.0,4.0,59.982,4.213,1.7469999999999999,0.10300000000000001,54.422
114,AFG,Asia,Afghanistan,03.05.2020,2469.0,134.0,72.0,4.0,63.424,3.4419999999999997,1.85,0.10300000000000001,54.422
115,AFG,Asia,Afghanistan,04.05.2020,2704.0,235.0,85.0,13.0,69.461,6.037000000000001,2.1830000000000003,0.33399999999999996,54.422
116,AFG,Asia,Afghanistan,05.05.2020,2894.0,190.0,90.0,5.0,74.342,4.881,2.312,0.128,54.422
117,AFG,Asia,Afghanistan,06.05.2020,3224.0,330.0,95.0,5.0,82.819,8.477,2.44,0.128,54.422
118,AFG,Asia,Afghanistan,07.05.2020,3392.0,168.0,104.0,9.0,87.134,4.316,2.6719999999999997,0.231,54.422
119,AFG,Asia,Afghanistan,08.05.2020,3563.0,171.0,106.0,2.0,91.527,4.393,2.7230000000000003,0.051,54.422
120,AFG,Asia,Afghanistan,09.05.2020,3778.0,215.0,109.0,3.0,97.05,5.523,2.8,0.077,54.422
121,AFG,Asia,Afghanistan,10.05.2020,4033.0,255.0,115.0,6.0,103.601,6.55,2.9539999999999997,0.154,54.422
122,AFG,Asia,Afghanistan,11.05.2020,4402.0,369.0,120.0,5.0,113.08,9.479,3.083,0.128,54.422
123,AFG,Asia,Afghanistan,12.05.2020,4687.0,285.0,122.0,2.0,120.40100000000001,7.321000000000001,3.134,0.051,54.422
124,AFG,Asia,Afghanistan,13.05.2020,4967.0,280.0,127.0,5.0,127.59299999999999,7.193,3.262,0.128,54.422
125,AFG,Asia,Afghanistan,14.05.2020,5226.0,259.0,130.0,3.0,134.247,6.653,3.339,0.077,54.422
126,AFG,Asia,Afghanistan,15.05.2020,5339.0,113.0,136.0,6.0,137.149,2.903,3.4939999999999998,0.154,54.422
127,AFG,Asia,Afghanistan,16.05.2020,6402.0,1063.0,168.0,32.0,164.456,27.307,4.316,0.8220000000000001,54.422
128,AFG,Asia,Afghanistan,17.05.2020,6402.0,0.0,168.0,0.0,164.456,0.0,4.316,0.0,54.422
129,AFG,Asia,Afghanistan,18.05.2020,6664.0,262.0,169.0,1.0,171.18599999999998,6.73,4.341,0.026000000000000002,54.422
130,AFG,Asia,Afghanistan,19.05.2020,7072.0,408.0,173.0,4.0,181.667,10.481,4.444,0.10300000000000001,54.422
131,AFG,Asia,Afghanistan,20.05.2020,7653.0,581.0,178.0,5.0,196.592,14.925,4.573,0.128,54.422
132,AFG,Asia,Afghanistan,21.05.2020,8145.0,492.0,187.0,9.0,209.231,12.639000000000001,4.803999999999999,0.231,54.422
133,AFG,Asia,Afghanistan,22.05.2020,8676.0,531.0,193.0,6.0,222.87099999999998,13.64,4.958,0.154,54.422
134,AFG,Asia,Afghanistan,23.05.2020,9216.0,540.0,205.0,12.0,236.743,13.872,5.266,0.308,54.422
135,AFG,Asia,Afghanistan,24.05.2020,9998.0,782.0,216.0,11.0,256.83099999999996,20.088,5.5489999999999995,0.28300000000000003,54.422
136,AFG,Asia,Afghanistan,25.05.2020,10582.0,584.0,218.0,2.0,271.83299999999997,15.002,5.6,0.051,54.422
137,AFG,Asia,Afghanistan,26.05.2020,11173.0,591.0,219.0,1.0,287.015,15.182,5.626,0.026000000000000002,54.422
138,AFG,Asia,Afghanistan,27.05.2020,11831.0,658.0,220.0,1.0,303.91700000000003,16.903,5.651,0.026000000000000002,54.422
139,AFG,Asia,Afghanistan,28.05.2020,12456.0,625.0,227.0,7.0,319.973,16.055,5.831,0.18,54.422
140,AFG,Asia,Afghanistan,29.05.2020,13036.0,580.0,235.0,8.0,334.87199999999996,14.899000000000001,6.037000000000001,0.20600000000000002,54.422
141,AFG,Asia,Afghanistan,30.05.2020,13659.0,623.0,246.0,11.0,350.875,16.004,6.319,0.28300000000000003,54.422
142,AFG,Asia,Afghanistan,31.05.2020,14525.0,866.0,249.0,3.0,373.121,22.246,6.396,0.077,54.422
143,AFG,Asia,Afghanistan,01.06.2020,15205.0,680.0,257.0,8.0,390.589,17.468,6.602,0.20600000000000002,54.422
144,AFG,Asia,Afghanistan,02.06.2020,15750.0,545.0,265.0,8.0,404.59,14.0,6.807,0.20600000000000002,54.422
145,AFG,Asia,Afghanistan,03.06.2020,16509.0,759.0,270.0,5.0,424.087,19.497,6.936,0.128,54.422
146,AFG,Asia,Afghanistan,04.06.2020,17267.0,758.0,294.0,24.0,443.559,19.472,7.5520000000000005,0.617,54.422
147,AFG,Asia,Afghanistan,05.06.2020,18054.0,787.0,300.0,6.0,463.775,20.217,7.706,0.154,54.422
148,AFG,Asia,Afghanistan,06.06.2020,18969.0,915.0,309.0,9.0,487.28,23.505,7.938,0.231,54.422
149,AFG,Asia,Afghanistan,07.06.2020,19551.0,582.0,327.0,18.0,502.23,14.950999999999999,8.4,0.462,54.422
150,AFG,Asia,Afghanistan,08.06.2020,20342.0,791.0,357.0,30.0,522.55,20.319000000000003,9.171,0.7709999999999999,54.422
151,AFG,Asia,Afghanistan,09.06.2020,20917.0,575.0,369.0,12.0,537.321,14.770999999999999,9.479,0.308,54.422
152,AFG,Asia,Afghanistan,10.06.2020,21459.0,542.0,384.0,15.0,551.244,13.923,9.863999999999999,0.385,54.422
153,AFG,Asia,Afghanistan,11.06.2020,22143.0,684.0,405.0,21.0,568.814,17.570999999999998,10.404000000000002,0.539,54.422
154,AFG,Asia,Afghanistan,12.06.2020,22890.0,747.0,426.0,21.0,588.003,19.189,10.943,0.539,54.422
155,AFG,Asia,Afghanistan,13.06.2020,23546.0,656.0,446.0,20.0,604.855,16.851,11.457,0.514,54.422
156,AFG,Asia,Afghanistan,14.06.2020,24102.0,556.0,451.0,5.0,619.138,14.283,11.585,0.128,54.422
157,AFG,Asia,Afghanistan,15.06.2020,24766.0,664.0,471.0,20.0,636.195,17.057000000000002,12.099,0.514,54.422
158,AFG,Asia,Afghanistan,16.06.2020,25527.0,761.0,478.0,7.0,655.743,19.549,12.279000000000002,0.18,54.422
159,AFG,Asia,Afghanistan,17.06.2020,26310.0,783.0,491.0,13.0,675.857,20.114,12.613,0.33399999999999996,54.422
160,AFG,Asia,Afghanistan,18.06.2020,26874.0,564.0,504.0,13.0,690.345,14.488,12.947000000000001,0.33399999999999996,54.422
161,AFG,Asia,Afghanistan,19.06.2020,27532.0,658.0,546.0,42.0,707.248,16.903,14.026,1.079,54.422
162,AFG,Asia,Afghanistan,20.06.2020,27878.0,346.0,548.0,2.0,716.1360000000001,8.888,14.077,0.051,54.422
163,AFG,Asia,Afghanistan,21.06.2020,28424.0,546.0,569.0,21.0,730.1619999999999,14.026,14.617,0.539,54.422
164,AFG,Asia,Afghanistan,22.06.2020,28833.0,409.0,581.0,12.0,740.669,10.505999999999998,14.925,0.308,54.422
165,AFG,Asia,Afghanistan,23.06.2020,29143.0,310.0,598.0,17.0,748.632,7.962999999999999,15.362,0.43700000000000006,54.422
166,AFG,Asia,Afghanistan,24.06.2020,29481.0,338.0,618.0,20.0,757.315,8.683,15.875,0.514,54.422
167,AFG,Asia,Afghanistan,25.06.2020,29715.0,234.0,639.0,21.0,763.326,6.011,16.415,0.539,54.422
168,AFG,Asia,Afghanistan,26.06.2020,30175.0,460.0,675.0,36.0,775.1419999999999,11.817,17.34,0.925,54.422
169,AFG,Asia,Afghanistan,27.06.2020,30451.0,276.0,683.0,8.0,782.232,7.09,17.545,0.20600000000000002,54.422
170,AFG,Asia,Afghanistan,28.06.2020,30616.0,165.0,703.0,20.0,786.471,4.239,18.059,0.514,54.422
171,AFG,Asia,Afghanistan,29.06.2020,30967.0,351.0,721.0,18.0,795.487,9.017000000000001,18.521,0.462,54.422
172,AFG,Asia,Afghanistan,30.06.2020,31238.0,271.0,733.0,12.0,802.449,6.962000000000001,18.829,0.308,54.422
173,AFG,Asia,Afghanistan,01.07.2020,31517.0,279.0,746.0,13.0,809.6160000000001,7.167000000000001,19.163,0.33399999999999996,54.422
174,AFG,Asia,Afghanistan,02.07.2020,31836.0,319.0,774.0,28.0,817.81,8.195,19.883,0.7190000000000001,54.422
175,ALB,Europe,Albania,09.03.2020,2.0,2.0,0.0,0.0,0.695,0.695,0.0,0.0,104.87100000000001
176,ALB,Europe,Albania,10.03.2020,6.0,4.0,0.0,0.0,2.085,1.39,0.0,0.0,104.87100000000001
177,ALB,Europe,Albania,11.03.2020,10.0,4.0,0.0,0.0,3.475,1.39,0.0,0.0,104.87100000000001
178,ALB,Europe,Albania,12.03.2020,11.0,1.0,1.0,1.0,3.822,0.34700000000000003,0.34700000000000003,0.34700000000000003,104.87100000000001
179,ALB,Europe,Albania,13.03.2020,23.0,12.0,1.0,0.0,7.992000000000001,4.17,0.34700000000000003,0.0,104.87100000000001
180,ALB,Europe,Albania,14.03.2020,33.0,10.0,1.0,0.0,11.467,3.475,0.34700000000000003,0.0,104.87100000000001
181,ALB,Europe,Albania,15.03.2020,38.0,5.0,1.0,0.0,13.205,1.7369999999999999,0.34700000000000003,0.0,104.87100000000001
182,ALB,Europe,Albania,16.03.2020,42.0,4.0,1.0,0.0,14.594000000000001,1.39,0.34700000000000003,0.0,104.87100000000001
183,ALB,Europe,Albania,17.03.2020,51.0,9.0,1.0,0.0,17.722,3.127,0.34700000000000003,0.0,104.87100000000001
184,ALB,Europe,Albania,18.03.2020,55.0,4.0,1.0,0.0,19.112000000000002,1.39,0.34700000000000003,0.0,104.87100000000001
185,ALB,Europe,Albania,19.03.2020,59.0,4.0,2.0,1.0,20.502,1.39,0.695,0.34700000000000003,104.87100000000001
186,ALB,Europe,Albania,20.03.2020,70.0,11.0,2.0,0.0,24.324,3.822,0.695,0.0,104.87100000000001
187,ALB,Europe,Albania,21.03.2020,70.0,0.0,2.0,0.0,24.324,0.0,0.695,0.0,104.87100000000001
188,ALB,Europe,Albania,22.03.2020,76.0,6.0,2.0,0.0,26.409000000000002,2.085,0.695,0.0,104.87100000000001
189,ALB,Europe,Albania,23.03.2020,89.0,13.0,2.0,0.0,30.926,4.5169999999999995,0.695,0.0,104.87100000000001
190,ALB,Europe,Albania,24.03.2020,100.0,11.0,4.0,2.0,34.749,3.822,1.39,0.695,104.87100000000001
191,ALB,Europe,Albania,25.03.2020,123.0,23.0,5.0,1.0,42.74100000000001,7.992000000000001,1.7369999999999999,0.34700000000000003,104.87100000000001
192,ALB,Europe,Albania,26.03.2020,146.0,23.0,5.0,0.0,50.733000000000004,7.992000000000001,1.7369999999999999,0.0,104.87100000000001
193,ALB,Europe,Albania,27.03.2020,174.0,28.0,6.0,1.0,60.463,9.73,2.085,0.34700000000000003,104.87100000000001
194,ALB,Europe,Albania,28.03.2020,186.0,12.0,9.0,3.0,64.633,4.17,3.127,1.042,104.87100000000001
195,ALB,Europe,Albania,29.03.2020,197.0,11.0,10.0,1.0,68.455,3.822,3.475,0.34700000000000003,104.87100000000001
196,ALB,Europe,Albania,30.03.2020,212.0,15.0,10.0,0.0,73.667,5.212000000000001,3.475,0.0,104.87100000000001
197,ALB,Europe,Albania,31.03.2020,223.0,11.0,12.0,2.0,77.49,3.822,4.17,0.695,104.87100000000001
198,ALB,Europe,Albania,01.04.2020,243.0,20.0,15.0,3.0,84.44,6.95,5.212000000000001,1.042,104.87100000000001
199,ALB,Europe,Albania,02.04.2020,259.0,16.0,15.0,0.0,89.999,5.56,5.212000000000001,0.0,104.87100000000001
200,ALB,Europe,Albania,03.04.2020,277.0,18.0,16.0,1.0,96.25399999999999,6.255,5.56,0.34700000000000003,104.87100000000001
201,ALB,Europe,Albania,04.04.2020,304.0,27.0,17.0,1.0,105.63600000000001,9.382,5.907,0.34700000000000003,104.87100000000001
202,ALB,Europe,Albania,05.04.2020,333.0,29.0,19.0,2.0,115.713,10.077,6.602,0.695,104.87100000000001
203,ALB,Europe,Albania,06.04.2020,361.0,28.0,21.0,2.0,125.443,9.73,7.297000000000001,0.695,104.87100000000001
204,ALB,Europe,Albania,07.04.2020,377.0,16.0,22.0,1.0,131.003,5.56,7.645,0.34700000000000003,104.87100000000001
205,ALB,Europe,Albania,08.04.2020,383.0,6.0,22.0,0.0,133.088,2.085,7.645,0.0,104.87100000000001
206,ALB,Europe,Albania,09.04.2020,400.0,17.0,22.0,0.0,138.995,5.907,7.645,0.0,104.87100000000001
207,ALB,Europe,Albania,10.04.2020,409.0,9.0,23.0,1.0,142.122,3.127,7.992000000000001,0.34700000000000003,104.87100000000001
208,ALB,Europe,Albania,11.04.2020,416.0,7.0,23.0,0.0,144.555,2.432,7.992000000000001,0.0,104.87100000000001
209,ALB,Europe,Albania,12.04.2020,433.0,17.0,23.0,0.0,150.46200000000002,5.907,7.992000000000001,0.0,104.87100000000001
210,ALB,Europe,Albania,13.04.2020,446.0,13.0,23.0,0.0,154.97899999999998,4.5169999999999995,7.992000000000001,0.0,104.87100000000001
211,ALB,Europe,Albania,14.04.2020,467.0,21.0,23.0,0.0,162.27700000000002,7.297000000000001,7.992000000000001,0.0,104.87100000000001
212,ALB,Europe,Albania,15.04.2020,475.0,8.0,24.0,1.0,165.05700000000002,2.78,8.34,0.34700000000000003,104.87100000000001
213,ALB,Europe,Albania,16.04.2020,494.0,19.0,25.0,1.0,171.65900000000002,6.602,8.687000000000001,0.34700000000000003,104.87100000000001
214,ALB,Europe,Albania,17.04.2020,518.0,24.0,26.0,1.0,179.99900000000002,8.34,9.035,0.34700000000000003,104.87100000000001
215,ALB,Europe,Albania,18.04.2020,539.0,21.0,26.0,0.0,187.296,7.297000000000001,9.035,0.0,104.87100000000001
